start_dt,end_dt,machine,benchmark,model,#SDC,#DUE,#abort,#end,acc_time,Time Beam Off,acc_err,Flux 1h,Fluency(Flux * $AccTime),Cross Section SDC,Cross Section DUE
2021-05-20 07:33:50,2021-05-20 08:33:50,carol-raspberry1,Conv,conv_2d_1_256_256_1_40_40_1_1_quant_edgetpu.tflite,1,19,0,0,1544.1411159999998,369.4129999999999,1,3519096.3432401805,5433981354.76241,1.8402713125314411e-10,3.496515493809738e-09
2021-05-09 19:52:45,2021-05-09 20:52:45,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,17,3,0,1,3789.00518,0.0,578,3921499.973739959,14858583713.87057,1.1441198116433134e-09,2.0190349617234944e-10
2021-05-09 22:33:22,2021-05-09 23:33:22,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,9,2,0,0,3861.849703,0.0,146,3921499.973739959,15144243508.902166,5.942852143594743e-10,1.3206338096877206e-10
2021-05-15 14:05:04,2021-05-15 15:05:04,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,6,3,0,0,2574.06708,0.0,17,3921499.973739959,10094203986.624891,5.944005102284608e-10,2.972002551142304e-10
2021-05-16 07:06:57,2021-05-16 08:06:57,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,7,4,0,0,2750.533861,0.0,9,3921499.973739959,10786218463.682367,6.48976286134875e-10,3.708435920770714e-10
2021-05-18 03:20:04,2021-05-18 04:20:04,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,4,2,0,0,1520.145764,0.0,5,3921499.973739959,5961251573.606909,6.710000325619144e-10,3.3550001628095726e-10
2021-05-18 16:02:57,2021-05-18 17:02:57,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,5,5,0,0,3425.921839,0.0,9,3921499.973739959,13434752401.67365,3.721691215818104e-10,3.721691215818104e-10
2021-05-19 05:47:10,2021-05-19 06:47:10,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,11,3,0,0,4946.930071,0.0,595,3921499.973739959,19399386143.519917,5.670282512353822e-10,1.546440685187406e-10
2021-05-19 17:22:41,2021-05-19 18:22:41,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,4,1,0,0,3109.397442,0.0,15,3921499.973739959,12193501987.150097,3.2804357634216397e-10,8.201089408554099e-11
2021-05-15 15:04:32,2021-05-15 16:13:42,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,16,1,0,0,4150.061795,618.557,127,3337009.5783971427,13848795960.855038,1.1553350952115655e-09,7.220844345072285e-11
2021-05-16 12:41:06,2021-05-16 14:03:47,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,9,1,0,0,4961.847188,3360.1940000000004,128,1265835.624658604,6280882934.682517,1.432919558220508e-09,1.5921328424672308e-10
2021-05-18 06:16:31,2021-05-18 08:49:02,carol-raspberry1,Conv,conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite,16,1,0,0,9151.933115,3447.140000000011,153,2444439.4172852687,22371346050.664352,7.152005947145434e-10,4.470003716965897e-11
2021-05-19 19:49:24,2021-05-19 22:11:32,carol-raspberry1,Conv,conv_2d_1_512_512_1_40_40_1_1_quant_edgetpu.tflite,5,1,0,0,8528.798918,7444.625000000029,5,498497.8578863518,4251587990.9664354,1.1760311701471903e-09,2.3520623402943806e-10
2021-05-20 08:34:07,2021-05-20 11:47:16,carol-raspberry1,Conv,conv_2d_1_512_512_1_40_40_1_1_quant_edgetpu.tflite,6,1,0,0,11589.48352,11579.89600000058,262,3244.101375275251,37597459.42596186,1.5958525101451057e-07,2.659754183575176e-08
2021-05-08 00:24:14,2021-05-08 01:24:14,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,27,3,2,2,4769.732157,648.5899999999996,20158,3214987.2881932925,15334628252.841772,1.7607208700997644e-09,1.9563565223330718e-10
2021-05-08 03:05:02,2021-05-08 04:05:02,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,22,6,0,0,2941.166159,492.4639999999999,47,3385056.2062211046,9956012760.050438,2.2097199481580963e-09,6.02650894952208e-10
2021-05-08 05:20:00,2021-05-08 06:20:00,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,31,5,0,0,3642.087628,0.0,490,3921499.973739959,14282446537.560629,2.170496484511585e-09,3.5008007814702975e-10
2021-05-08 07:47:18,2021-05-08 08:47:18,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,32,1,2,2,3593.456373,0.0,53744,3921499.973739959,14091739072.355188,2.27083398547854e-09,7.096356204620438e-11
2021-05-08 10:01:25,2021-05-08 11:01:25,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,24,5,0,0,2921.1722010000003,888.8349999999995,612,2953287.0767513043,8627060110.178465,2.7819442189447684e-09,5.7957171228016e-10
2021-05-08 12:15:43,2021-05-08 13:15:43,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,25,4,1,1,3221.647483,564.551,26985,3306531.4371636063,10652478681.998505,2.3468716292525606e-09,3.754994606804097e-10
2021-05-08 14:39:06,2021-05-08 15:39:06,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,24,10,0,0,4166.555439,696.6830000000001,154,3162599.316460771,13177145383.377308,1.8213352969661765e-09,7.588897070692405e-10
2021-05-08 17:54:48,2021-05-08 18:54:48,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,29,6,0,0,3939.125914,873.8089999999996,185,2969654.981919476,11697844894.918207,2.479089119449533e-09,5.12914990230938e-10
2021-05-09 11:21:20,2021-05-09 12:21:20,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,20,4,0,0,3268.935475,837.760999999999,57,3008922.268323193,9835972744.439154,2.0333525234001043e-09,4.0667050468002077e-10
2021-05-09 13:48:50,2021-05-09 14:48:50,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,14,3,0,0,1950.600641,540.5139999999999,145,3332715.074627159,6500796160.8381,2.153582369547038e-09,4.6148193633150806e-10
2021-05-09 18:18:07,2021-05-09 19:18:07,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,25,8,0,0,4071.162574,249.23800000000008,424,3650003.6375024575,14859758203.963873,1.6823961505195421e-09,5.383667681662533e-10
2021-05-15 17:49:46,2021-05-15 18:49:46,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,27,2,0,0,2434.9578640000004,0.0,344,3921499.973739959,9548687199.733908,2.827613831642993e-09,2.0945287641799948e-10
2021-05-16 09:13:59,2021-05-16 10:13:59,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,28,3,1,1,3962.063339,0.0,160476,3921499.973739959,15537231279.844551,1.802122881206164e-09,1.930845944149461e-10
2021-05-16 15:39:36,2021-05-16 16:39:36,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,29,6,0,0,3247.661236,0.0,311,3921499.973739959,12735703451.690285,2.277063069975229e-09,4.711164972362544e-10
2021-05-18 18:41:01,2021-05-18 19:41:01,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,8,1,0,0,797.394386,2546.750999999992,13,1147309.9794004636,914858536.5757054,8.744521344189253e-09,1.0930651680236567e-09
2021-05-07 21:23:22,2021-05-07 22:58:40,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,9,1,0,0,5718.050172,2642.389999999993,27,2109320.646186709,12061201283.731062,7.461943290955429e-10,8.291048101061587e-11
2021-05-09 14:29:53,2021-05-09 16:49:13,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,22,1,0,0,8360.457947,6813.743000000037,214,725491.6731230057,6065442624.04356,3.627105450275215e-09,1.648684295579643e-10
2021-05-15 18:42:03,2021-05-15 19:54:52,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,38,1,0,0,4369.03966,63.05500000000001,534,3864903.970936868,16885918731.114666,2.250395764962417e-09,5.922094118322151e-11
2021-05-18 10:46:54,2021-05-18 12:38:29,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,10,1,0,0,6695.702387,6537.376000000042,35,92727.67613867328,620876922.4626776,1.6106251719480078e-08,1.6106251719480075e-09
2021-05-18 18:56:45,2021-05-19 00:09:50,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,7,1,0,0,18785.216359,18674.40300000161,160,23132.796348870463,434554584.40221685,1.6108448170278446e-08,2.301206881468349e-09
2021-05-19 08:41:01,2021-05-19 14:09:18,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite,1,1,0,0,19697.700849,19655.2630000018,15,8448.702973396505,166420023.73202115,6.008892304992433e-09,6.008892304992433e-09
2021-05-20 06:24:04,2021-05-20 07:24:04,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite,31,1,2,2,3576.103256,0.0,128977,3921499.973739959,14023688824.49538,2.2105453413834917e-09,7.130791423817715e-11
2021-05-30 22:03:12,2021-05-31 00:18:08,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite,1,1,0,0,8096.330629,0.0,1,3921499.973739959,31749760349.013523,3.1496300728174484e-11,3.1496300728174484e-11
2021-05-31 05:19:47,2021-05-31 06:35:07,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite,3,1,0,0,4520.781298,0.0,4,3921499.973739959,17728243741.391098,1.6922150009680518e-10,5.640716669893507e-11
2021-05-31 10:16:49,2021-05-31 18:13:28,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite,4,1,0,0,28599.729381,87.09299999999998,9,3909558.070630909,111812302819.3485,3.5774238604696926e-11,8.943559651174231e-12
2021-06-01 07:39:35,2021-06-01 08:51:47,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite,1,1,0,0,4332.748159,1717.6509999999892,1,2366881.956673167,10255103440.345982,9.751242450327369e-11,9.751242450327369e-11
2021-05-20 00:24:45,2021-05-20 02:15:34,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_256_256_3_20_20_3_1_quant_edgetpu.tflite,13,1,0,0,6649.853275,0.0,66,3921499.973739959,26077399443.287083,4.985159669879006e-10,3.834738207599235e-11
2021-05-15 16:38:50,2021-05-15 17:38:50,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,19,6,0,0,2692.6013030000004,0.0,516,3921499.973739959,10559035939.00668,1.7994066986561831e-09,5.682336943124787e-10
2021-05-16 08:11:53,2021-05-16 09:11:53,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,7,11,0,0,2144.835749,0.0,7,3921499.973739959,8410973333.380024,8.322461292582637e-10,1.3078153459772715e-09
2021-05-16 14:33:22,2021-05-16 15:33:22,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,13,8,0,0,2400.5842350000003,0.0,187,3921499.973739959,9413891014.51306,1.380938018079704e-09,8.498080111259717e-10
2021-05-18 09:31:07,2021-05-18 10:31:07,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,9,12,0,0,2843.160817,1345.3429999999948,79,2456010.379525732,6982832477.212859,1.2888752564764771e-09,1.7185003419686364e-09
2021-05-18 17:19:50,2021-05-18 18:19:50,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,17,9,0,0,3246.093239,0.0,201,3921499.973739959,12729554551.495956,1.335474853517336e-09,7.070160989209426e-10
2021-05-19 07:36:45,2021-05-19 08:36:45,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,3,12,0,0,2387.937881,1729.7669999999898,19,2037255.1834410129,4864838825.802398,6.166699673766038e-10,2.466679869506415e-09
2021-05-19 18:28:30,2021-05-19 19:28:30,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite,1,3,0,0,285.431385,0.0,1,3921499.973739959,1119319168.78206,8.93400227468728e-10,2.680200682406184e-09
2021-05-20 03:54:14,2021-05-20 04:54:14,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_512_512_3_20_20_3_1_quant_edgetpu.tflite,9,4,0,0,1872.030283,0.0,89,3921499.973739959,7341166705.6249075,1.2259631691927212e-09,5.448725196412093e-10
2021-05-20 04:41:03,2021-05-20 05:53:38,carol-raspberry1,DepthwiseConv,depthwise_conv_2d_1_512_512_3_20_20_3_1_quant_edgetpu.tflite,21,1,0,0,4355.544852,0.0,160,3921499.973739959,17080269022.741213,1.2294888313550526e-09,5.854708720738346e-11
2021-06-14 15:09:19,2021-06-14 16:09:19,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,74,1,0,0,1724.531976,3446.029000000005,126,173479.72435993567,299171331.8463752,2.473499032922014e-07,3.342566260705424e-09
2021-06-14 17:31:26,2021-06-14 18:31:26,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,198,1,0,0,1817.291065,1457.140000000002,359,2414368.6937276777,4387610654.72703,4.512706700324082e-08,2.279144798143476e-10
2021-06-14 20:36:54,2021-06-14 21:36:54,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,286,2,0,0,1280.57633,0.0,514,4056133.997283839,5194189188.229968,5.506152926583344e-08,3.8504565920163234e-10
2021-06-14 23:25:50,2021-06-15 00:25:50,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,324,3,0,0,1825.452323,9.013,516,4045979.015140084,7385741791.996718,4.3868308576816273e-08,4.0618804237792834e-10
2021-06-15 03:58:59,2021-06-15 04:58:59,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,513,2,0,0,3389.628902,264.4009999999998,866,3758232.362557216,12739013036.55568,4.0269995683959416e-08,1.5699803385559227e-10
2021-06-15 07:41:39,2021-06-15 08:41:39,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,260,3,0,0,1805.181505,727.0790000000003,437,3236931.261002967,5843248445.318884,4.4495797574427975e-08,5.134130489357074e-10
2021-06-15 18:03:42,2021-06-15 19:03:42,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,234,4,0,0,1206.7630820000002,78.104,405,3968133.916804989,4788597515.232321,4.886608224133605e-08,8.353176451510433e-10
2021-06-15 11:15:00,2021-06-15 13:25:48,carol-raspberry1,Detection,ssd_mobilenet_v2_catsdogs_quant_edgetpu.tflite,166,1,0,0,7848.177964,6997.266000000009,301,439772.51302247983,3451412945.8759294,4.809624423480021e-08,2.897364110530133e-10
2021-05-22 00:14:54,2021-05-22 01:14:54,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,193,3,0,0,2030.461183,2402.388999999988,7396,1304564.3069585369,2648867186.006606,7.286133522268589e-08,1.1325596148604022e-09
2021-05-22 01:43:14,2021-05-22 02:43:14,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,322,6,0,0,1644.510237,18.016,13881,3901875.0449824864,6416673454.968534,5.0181765093667054e-08,9.350639458447278e-10
2021-05-22 03:03:35,2021-05-22 04:03:35,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,522,5,0,0,2595.163407,0.0,21261,3921499.973739959,10176933232.401402,5.129246582242008e-08,4.913071438929127e-10
2021-05-22 05:01:59,2021-05-22 06:01:59,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,288,2,0,0,1334.6870279999998,0.0,11530,3921499.973739959,5233975145.253063,5.502509889853044e-08,3.8211874235090576e-10
2021-05-22 06:03:40,2021-05-22 07:03:40,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,575,2,0,0,2525.7140350000004,0.0,23433,3921499.973739959,9904587521.927149,5.8053906710102105e-08,2.0192663203513774e-10
2021-05-22 07:59:41,2021-05-22 08:59:41,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,423,3,0,0,2001.840751,0.0,17332,3921499.973739959,7850218452.47808,5.388385082028788e-08,3.8215497035665157e-10
2021-05-22 09:32:51,2021-05-22 10:32:51,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,280,3,0,0,1347.836141,0.0,12080,3921499.973739959,5285539391.537268,5.2974725805338046e-08,5.67586347914336e-10
2021-05-22 10:39:11,2021-05-22 11:39:11,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,310,3,0,0,1417.534907,12.013,13263,3908414.146188698,5540313483.23508,5.595351254726943e-08,5.414856052961556e-10
2021-05-22 11:46:18,2021-05-22 12:46:18,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,230,3,0,0,984.475945,120.128,9218,3790643.876838449,3731797712.8089952,6.163249396143571e-08,8.039020951491615e-10
2021-05-22 15:48:18,2021-05-22 16:48:18,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,254,3,0,0,1268.804771,174.185,10228,3731759.2868160983,4734873987.335824,5.364451106394036e-08,6.335965873693741e-10
2021-05-22 16:48:44,2021-05-22 17:48:44,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,208,3,1,1,1702.645199,1486.498999999993,8986,2302248.36555539,3919912126.5184817,5.3062413974248394e-08,7.653232784747364e-10
2021-05-22 18:04:44,2021-05-22 19:04:44,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,285,2,0,0,1358.456683,0.0,11554,3921499.973739959,5327187846.711371,5.349914592854819e-08,3.7543260300735565e-10
2021-05-22 20:51:54,2021-05-22 21:51:54,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,287,5,0,0,1511.469205,0.0,11805,3921499.973739959,5927226447.716256,4.8420623462189526e-08,8.435648686792601e-10
2021-05-22 23:05:50,2021-05-23 00:05:50,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,604,2,0,0,2963.175536,21.022,24342,3898600.592504414,11552237900.344185,5.2284241824867936e-08,1.7312662855916535e-10
2021-05-23 02:35:06,2021-05-23 03:35:06,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,507,3,0,0,2416.075304,180.17200000000005,20631,3725237.61449866,9000454601.922083,5.633048800576453e-08,3.333164970755297e-10
2021-05-23 05:30:14,2021-05-23 06:30:14,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,394,4,0,0,1657.390272,12.013,16550,3908414.146188698,6477767584.840334,6.082342332288409e-08,6.174966834810565e-10
2021-05-23 07:50:03,2021-05-23 08:50:03,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,314,4,0,0,1511.217144,9.009,13218,3911686.4200556735,5911407579.940121,5.311763666331068e-08,6.76657791889308e-10
2021-05-23 10:11:37,2021-05-23 11:11:37,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,490,3,0,0,2308.749781,6.01,19397,3914953.247394909,9038647452.548237,5.4211650866176445e-08,3.3190806652761085e-10
2021-05-23 15:31:53,2021-05-23 16:31:53,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,297,3,0,0,1457.907713,0.0,12260,3921499.973739959,5717185058.244783,5.194864202824688e-08,5.247337578610795e-10
2021-05-23 19:41:10,2021-05-23 20:41:10,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,351,3,0,0,1655.885093,0.0,13981,3921499.973739959,6493553348.71589,5.405360996524512e-08,4.619966663696163e-10
2021-05-23 22:01:42,2021-05-23 23:01:42,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,438,5,0,0,2244.364566,93.089,17727,3820097.609557881,8573691713.553012,5.108651146245717e-08,5.831793545942598e-10
2021-05-24 01:17:04,2021-05-24 02:17:04,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,313,4,0,0,1347.80169,0.0,13051,3921499.973739959,5285404291.941672,5.92196893011972e-08,7.568011412293571e-10
2021-05-24 03:34:55,2021-05-24 04:34:55,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,93,1,0,0,409.894973,0.0,3527,3921499.973739959,1607403125.8556411,5.785729696804896e-08,6.221214727747198e-10
2021-05-22 12:37:41,2021-05-22 13:48:06,carol-raspberry1,Detection,ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite,892,1,0,0,4225.276587,339.346,35578,3606551.2827635873,15238676694.875805,5.8535266405379294e-08,6.562249597015616e-11
2021-06-17 02:34:16,2021-06-17 03:34:16,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_quant_edgetpu.tflite,321,1,0,0,2652.890774,219.32299999999995,4747,3809021.9204265377,10104919110.663324,3.1766706540110884e-08,9.896170261716783e-11
2021-06-17 07:02:19,2021-06-17 08:02:19,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_quant_edgetpu.tflite,138,3,0,0,1307.958481,198.2909999999999,1978,3832718.75660178,5013037002.985074,2.7528222895188333e-08,5.98439628156268e-10
2021-06-17 09:30:25,2021-06-17 10:30:25,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_quant_edgetpu.tflite,63,1,0,0,1706.134138,2887.119000000002,967,803205.7944771366,1370376825.7968545,4.5972756408345127e-08,7.297262921959545e-10
2021-06-17 04:37:55,2021-06-17 05:37:55,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_transf_learn_quant_edgetpu.tflite,334,1,0,0,3114.510089,174.244,3775,3859812.604999749,12021425299.921087,2.7783727109479483e-08,8.318481170502838e-11
2021-06-17 08:06:30,2021-06-17 09:06:30,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_transf_learn_quant_edgetpu.tflite,186,2,0,0,1502.823627,219.31199999999984,2119,3809034.3141693072,5724306763.387376,3.2493017528280394e-08,3.4938728525032675e-10
2021-06-17 11:05:06,2021-06-17 12:05:06,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_transf_learn_quant_edgetpu.tflite,113,1,0,0,2057.571529,1874.6259999999968,1201,1943985.5942860043,3999889411.589028,2.825078105224632e-08,2.500069119667816e-10
2021-06-16 16:00:57,2021-06-16 20:09:29,carol-raspberry1,Detection,ssd_mobilenet_v2_subcoco14_transf_learn_quant_edgetpu.tflite,37,1,0,0,14912.314018,14909.632000000438,487,729.5061233429705,10878624.389344215,3.401165319784557e-06,9.192338702120425e-08
2021-06-14 16:25:36,2021-06-14 17:25:36,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,94,1,0,0,1463.134437,2196.157000000002,150,1581715.366430258,2314262222.156184,4.0617696257609383e-08,4.321031516766954e-10
2021-06-14 18:54:46,2021-06-14 19:54:46,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,262,2,0,0,2189.269067,402.577,417,3602548.926110356,7886948926.287472,3.321943662228432e-08,2.5358348566629247e-10
2021-06-14 21:39:46,2021-06-14 22:39:46,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,396,0,1,1,2236.44014,18.027,600,4035822.90629244,9025876345.563871,4.387385610424744e-08,0.0
2021-06-15 00:55:56,2021-06-15 01:55:56,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,668,1,1,1,3878.921773,249.36099999999988,1030,3775177.989034757,14643620098.617275,4.561713534640769e-08,6.828912477007138e-11
2021-06-15 06:41:10,2021-06-15 07:41:10,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,222,1,0,0,1277.818576,285.4129999999999,366,3734558.060459736,4772087662.805981,4.6520520092345566e-08,2.0955189230786287e-10
2021-06-15 09:07:23,2021-06-15 10:07:23,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,364,4,0,0,2678.6183220000003,802.1839999999999,594,3152310.1654846333,8443835765.893991,4.3108370424523705e-08,4.737183563134472e-10
2021-06-15 16:55:22,2021-06-15 17:55:22,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,233,4,0,0,1382.186932,0.0,384,4056133.997283839,5606335405.486646,4.1560124956486614e-08,7.13478540025521e-10
2021-06-15 19:07:08,2021-06-15 20:07:08,carol-raspberry1,Detection,ssd_mobilenet_v2_transf_learn_catsdogs_quant_edgetpu.tflite,94,1,0,0,404.711391,0.0,173,4056133.997283839,1641563632.1231325,5.7262477165398803e-08,6.091752889936044e-10
2021-05-22 19:16:43,2021-05-22 20:16:43,carol-raspberry1,Detection,ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite,477,3,0,0,2064.708541,0.0,4777,3921499.973739959,8096754489.312168,5.89124939665204e-08,3.705188299781157e-10
2021-05-22 22:03:42,2021-05-22 23:03:42,carol-raspberry1,Detection,ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite,303,6,0,0,1286.612725,0.0,2954,3921499.973739959,5045451767.300997,6.005408712133743e-08,1.1891898439868799e-09
